"Class","numLasersShot","distanceMoved","initialDist","finalDist","diffDist","powerUp","Die","Kill","minDistOpp","maxDistOpp","avgDistOpp","initialEnergy","finalEnergy","changeEnergy","avgEnergy","minEnergy","maxEnergy"
"Aggressor",1,2225.92003433346,2371.47401419455,947.164716403646,-1424.3092977909,0,0,0,947.164716403646,2421.55838252973,1892.97225924105,5,4,-1,4.41666666666667,4,5
"Aggressor",2,2750.18621716263,902.131365156982,228.019735987918,-674.111629169064,0,0,0,228.019735987918,913.499315818025,770.199759547067,5,3,-2,4.06666666666667,3,5
"Aggressor",0,0,240.052077683156,240.052077683156,0,0,0,0,240.052077683156,240.052077683156,240.052077683156,4,4,0,4,4,4
"Aggressor",0,6368.94392870868,240.052077683156,1385.10432820059,1145.05225051743,0,0,0,240.052077683156,1490.62738469411,1229.23318841582,5,5,0,5,5,5
"Aggressor",0,2612.86920069576,1345.10743065378,963.299018996698,-381.808411657077,0,0,0,893.904357300041,1345.10743065378,1012.38305232656,5,5,0,5,5,5
"Aggressor",1,1282.88327647746,963.299018996698,252.067451290324,-711.231567706373,0,1,1,151.327459504216,963.299018996698,424.347282223646,5,4,-1,4.43333333333333,4,5
"Aggressor",0,1500.75611368309,252.067451290324,2302.76095155359,2050.69350026327,0,1,0,252.067451290324,2302.76095155359,1028.77990743902,5,5,0,5,5,5
"Aggressor",0,3678.33804340335,2345.54641821474,1303.16422602832,-1042.38219218642,0,0,0,1303.16422602832,3151.32797404523,2482.80370339525,5,5,0,5,5,5
"Aggressor",1,2419.45411101916,1225.59250976823,1191.42141998539,-34.1710897828459,0,0,0,569.727127667272,1318.04590208384,1025.85344436982,5,4,-1,4.3,4,5
"Aggressor",1,2455.21147033204,1191.42141998539,1444.69685401471,253.275434029321,0,0,0,1061.22806219964,1765.25833803441,1471.50651526362,5,4,-1,4.25,4,5
"Aggressor",1,1399.43268299435,1413.96923587467,306.537110314559,-1107.43212556011,0,0,1,301.537725666292,1413.96923587467,597.775417226211,5,4,-1,4.56666666666667,4,5
"Aggressor",0,970.315800540038,306.537110314559,913.074476699464,606.537366384905,0,0,0,306.537110314559,2635.38725807043,901.757073380628,5,5,0,5,5,5
"Aggressor",1,2322.89985387411,4788.08187064507,3783.98969343205,-1004.09217721302,0,0,0,3720.78728228315,4788.08187064507,4125.67598011017,3,2,-1,2.66666666666667,2,3
"Aggressor",0,3147.21553415009,3745.38889836556,2162.7991122617,-1582.58978610386,0,0,0,2162.7991122617,3856.86725205833,3457.22621464202,3,2,-1,2.35,2,3
"Aggressor",0,1108.52813742386,2080.60087474749,2102.97408448131,22.3732097338238,0,0,0,1059.48100502085,2102.97408448131,1481.70481633653,3,3,0,3,3,3
"Aggressor",0,0,2138.24694551401,3902.83230487809,1764.58535936408,0,0,0,2138.24694551401,3977.75062063976,3194.25564004461,4,4,0,4,4,4
"Aggressor",1,360.208152801713,3896.4727639238,4148.11101587216,251.638251948361,0,0,0,3850,4172.62806873558,3966.26738111473,5,4,-1,4.25,4,5
"Aggressor",0,0,4136.37824672744,4127.81116331646,-8.56708341098147,0,0,0,3960.0031565644,4136.37824672744,4019.80855928783,5,5,0,5,5,5
"Aggressor",0,0,4139.27831874108,4175.79034435399,36.5120256129057,0,0,0,4139.27831874108,4175.79034435399,4174.56163580916,5,5,0,5,5,5
"Aggressor",0,2172.32803542701,4175.79034435399,2824.70688744868,-1351.08345690531,0,0,0,2824.70688744868,4211.2650118462,3470.09920612244,5,6,1,5.38333333333333,5,6
"Aggressor",1,2534.1397470873,2784.77449715412,1554.10713916384,-1230.66735799029,0,0,0,1490.9574105252,2784.77449715412,1939.32962235469,6,5,-1,5.33333333333333,5,6
"Aggressor",0,471.985059217249,1554.10713916384,1554.10713916384,0,0,0,0,1550.29319807577,1597.07263454108,1556.50377399933,5,5,0,5,5,5
"Aggressor",1,2485.55599939349,1554.10713916384,1047.09550662774,-507.011632536097,0,0,0,440.314660214715,1598.58969094637,1068.71149825107,5,3,-2,4.13333333333333,3,5
"Aggressor",1,1459.41125496954,1031.58567264188,428.656039266916,-602.929633374964,0,1,0,197.840845125571,1031.58567264188,533.876907440493,4,4,0,4.58333333333333,4,5
"Aggressor",0,4410.7709486822,428.656039266916,1521.71120781836,1093.05516855144,0,0,0,428.656039266916,3195.56020127927,1132.31181936652,5,5,0,5,5,5
"Aggressor",1,1105.98419266547,1454.51194563675,242.637589833068,-1211.87435580368,0,1,1,208.626460450251,1454.51194563675,455.082769587679,5,4,-1,4.53333333333333,4,5
"Aggressor",1,5200.33857552231,242.637589833068,2853.1373959205,2610.49980608743,0,0,0,242.637589833068,3523.38204002915,1468.733823528,5,4,-1,4.85,4,5
"Aggressor",0,946.274169979695,2825.55498973211,1861.73172073744,-963.823268994663,0,0,1,1806.9103464201,2825.55498973211,1972.36434363509,5,5,0,5,5,5
"Aggressor",0,855.391052434009,1861.73172073744,2746.64904929625,884.917328558808,0,0,0,1861.73172073744,2782.99137619936,2349.03026744597,5,5,0,5,5,5
"Aggressor",0,0,2749.72016758069,1918.12434424883,-831.595823331865,0,1,0,1918.12434424883,2924.40780329967,2499.95355025018,5,5,0,5,5,5
"Aggressor",0,4104.89657490181,1892.82883536785,431.584290724303,-1461.24454464354,0,0,0,431.584290724303,2557.66475520151,1486.70822798903,5,5,0,5,5,5
"Aggressor",1,1003.80822458921,365.301245549478,467.84719727706,102.545951727582,0,0,1,188.403821617291,506.755365043134,426.467780223137,5,3,-2,3.35,3,5
"Aggressor",0,1799.25310089238,467.84719727706,1461.30250119542,993.455303918364,0,0,0,467.84719727706,3102.77246990494,1862.84664556042,4,4,0,4,4,4
"Aggressor",1,2318.8920557663,1420.44535269753,1097.12579041785,-323.319562279673,0,0,0,705.311987704732,1420.44535269753,924.933364322528,5,4,-1,4.73333333333333,4,5
"Aggressor",1,2207.28011838642,1121.03746592163,1141.31327864001,20.2758127183715,0,0,0,870.321779573509,1311.67259634407,1115.4708899239,5,4,-1,4.18333333333333,4,5
"Aggressor",1,1906.61200982506,1153.21637171868,758.083108900337,-395.133262818345,0,1,0,256.300604759333,1225.21671552424,780.291477240013,5,4,-1,4.75,4,5
"Aggressor",0,4785.10338888646,791.991161566845,2160.61565300263,1368.62449143579,0,0,0,791.991161566845,2540.83214715179,1665.13627309602,5,5,0,5,5,5
"Aggressor",0,2279.4612536941,2160.61565300263,3168.41222065564,1007.79656765301,0,0,0,2160.61565300263,3212.08032278148,2558.63104730964,5,5,0,5,5,5
"Aggressor",0,2587.75981029143,3168.41222065564,1351.87943249389,-1816.53278816175,0,0,0,1351.87943249389,3190.17554375931,2338.91519211294,5,5,0,5,5,5
"Aggressor",0,1620.55757467538,1316.89711063545,157.49285698088,-1159.40425365457,0,0,0,150.003333296297,1316.89711063545,418.734285769678,5,6,1,5.38333333333333,5,6
"Aggressor",1,200.208152801713,173.908021666627,244.282623205172,70.3746015385449,0,1,1,173.908021666627,244.282623205172,241.577708455006,6,5,-1,5.1,5,6
"Aggressor",0,2129.26695629816,244.282623205172,2557.13667996062,2312.85405675544,0,0,0,244.282623205172,2960.46009937645,2391.46493398348,5,5,0,5,5,5
"Aggressor",1,928.126117170304,2500.60552666749,497.308757212257,-2003.29676945523,0,1,0,239.140126285824,2500.60552666749,1093.51759799275,5,4,-1,4.56666666666667,4,5
"Aggressor",1,4209.21041039042,497.308757212257,2930.01382249299,2432.70506528074,0,0,0,497.308757212257,3556.55915176453,1556.37774240619,5,4,-1,4.86666666666667,4,5
"Aggressor",2,2273.56767594315,2930.01382249299,921.227442057606,-2008.78638043539,0,0,0,819.021977727094,2930.16398858494,2086.10053577709,5,3,-2,4.05,3,5
"Aggressor",1,771.466853520414,886.803247625988,203.767023828685,-683.036223797303,0,0,1,203.767023828685,1113.5618527949,339.094256633275,4,3,-1,3.28333333333333,3,4
"Aggressor",1,1568.98917916897,203.767023828685,200.561711201316,-3.20531262736949,0,1,1,198.494332412792,1998.98224104168,614.586626817075,4,3,-1,3.85,3,4
"Aggressor",0,2770.74949728229,200.561711201316,1136.78318073413,936.221469532812,0,0,0,200.561711201316,1459.64995803789,325.348255272341,4,4,0,4,4,4
"Aggressor",1,1397.75825708572,1107.67684818272,305.85290582239,-801.823942360328,0,1,1,150.269757436418,1107.67684818272,462.475934428535,5,4,-1,4.6,4,5
"Aggressor",0,3879.25691321462,305.85290582239,3128.1291533439,2822.27624752151,0,0,0,305.85290582239,4968.90249451526,1632.72475930759,5,5,0,5,5,5
"Aggressor",0,2557.00779254867,3065.4317803533,268.001865665148,-2797.42991468815,0,0,0,246.910915109073,3065.4317803533,1218.84793077815,5,5,0,5,5,5
"Aggressor",1,1336.80613254816,258.474370102724,208.520982157672,-49.9533879450525,0,1,1,208.520982157672,258.474370102724,235.514693848564,5,4,-1,4.88333333333333,4,5
"Aggressor",0,1605.50566294675,208.520982157672,2061.61878144336,1853.09779928569,0,0,0,208.520982157672,2245.27281193177,369.508131355713,5,5,0,5,5,5
"Aggressor",0,2459.41125496954,4760,2591.06155851226,-2168.93844148774,0,0,0,2591.06155851226,4760,3611.46697206639,3,3,0,3,3,3
"Aggressor",0,2357.96522011567,2551.54854941073,587.448721166367,-1964.09982824436,0,0,0,587.448721166367,2551.54854941073,1480.54230251587,4,4,0,4,4,4
"Aggressor",0,2220.60757463163,571.003502616227,155.2417469626,-415.761755653627,0,0,0,150,571.003502616227,272.610243128072,5,5,0,5,5,5
"Aggressor",0,1096.56854249492,155.2417469626,166.385095486345,11.1433485237443,0,0,0,150.003333296297,208.146582964986,165.876535045113,5,5,0,5,5,5
"Aggressor",0,375.597979746447,166.385095486345,201.804360706106,35.4192652197611,0,0,0,150.053323855222,216.363120702212,171.266885413611,5,5,0,5,5,5
"Aggressor",1,120.610173055266,230.488611432322,247.25088473047,16.7622732981475,0,1,1,226.1083810919,247.25088473047,246.281770542712,5,4,-1,4.03333333333333,4,5
"Aggressor",0,2395.89707863516,247.25088473047,1709.81285525639,1462.56197052592,0,0,0,247.25088473047,1755.20369188308,1613.06523783177,5,5,0,5,5,5
"Aggressor",0,56.5685424949238,1709.81285525639,1665.10660319392,-44.7062520624656,0,0,0,1665.10660319392,1709.81285525639,1709.06775105535,5,5,0,5,5,5
"Aggressor",2,2154.054721642,1621.14157308978,1062.41423183239,-558.727341257391,0,0,0,897.436905860239,1700.32055801252,1349.24738799345,5,3,-2,3.3,3,5
"Aggressor",1,2399.53016783807,1137.05057055524,239.870798556223,-897.179771999019,0,1,1,207.932681413961,1443.20927103452,821.424686059804,4,3,-1,3.9,3,4
"Aggressor",0,3469.15574868911,239.870798556223,1490.85545912406,1250.98466056783,0,0,0,239.870798556223,1490.85545912406,323.269775927412,4,4,0,4,4,4
"Aggressor",0,2359.48982439384,1490.85545912406,1144.31202038605,-346.543438738008,0,0,0,1086.95722086934,1490.85545912406,1206.20197537268,5,6,1,5.61666666666667,5,6
"Aggressor",1,1197.48835088444,1144.31202038605,903.638201937036,-240.673818449012,0,1,0,614.369595601866,1144.31202038605,906.593577734118,6,5,-1,5.41666666666667,5,6
"Aggressor",0,3067.56851680528,943.526364231546,1415.62742273523,472.101058503688,0,0,0,943.526364231546,2022.05538994361,1453.8642926952,5,5,0,5,5,5
"Aggressor",1,2308.13705039993,1422.01300978578,2310.79553400988,888.782524224103,0,0,0,1404.48745099413,2317.64017914775,1563.64660816499,5,4,-1,4.75,4,5
"Aggressor",0,1733.36203742029,2304.62491525194,1514.0435925032,-790.581322748736,0,0,0,1514.0435925032,2304.62491525194,1985.1958387309,5,5,0,5,5,5
"Aggressor",0,2401.1341988422,1479.24575375426,171.4322023425,-1307.81355141176,0,0,0,171.4322023425,1479.24575375426,655.257099205652,5,5,0,5,5,5
"Aggressor",2,892.109739779378,171.4322023425,1264.03836967079,1092.60616732829,0,1,0,10,1264.03836967079,471.43784402108,5,0,-5,0.633333333333333,0,5
"Aggressor",0,5244.05741231113,1303.15463395562,880.484525701616,-422.670108254002,0,0,0,866.719100977935,2008.78072471836,1379.87096121262,1,1,0,1,1,1
"Aggressor",0,2359.47553904397,880.484525701616,846.251144755503,-34.2333809461127,0,0,0,792.919920294603,881.276347123875,844.62919741291,2,2,0,2,2,2
"Aggressor",1,2166.29769004556,857.282333890067,996.604736091496,139.322402201429,0,0,0,857.282333890067,1541.8333243253,1280.62735527523,2,1,-1,1.2,1,2
"Aggressor",1,1986.56239211418,964.210039358645,633.40113672143,-330.808902637215,0,1,0,255.650151574373,978.163585500912,694.693955049761,2,1,-1,1.78333333333333,1,2
"Aggressor",0,3531.60449475711,672.967309755831,1547.66566156906,874.698351813231,0,0,0,672.967309755831,1956.13624269886,1481.34771286286,2,2,0,2,2,2
"Aggressor",0,3013.88059906953,1518.52197876751,566.551851113382,-951.97012765413,0,0,0,538.313105915136,1518.52197876751,840.968134595089,3,3,0,3,3,3
"Aggressor",1,1060.58217241192,566.551851113382,258.822332884935,-307.729518228447,0,1,1,150.748134316813,566.551851113382,305.312995697593,4,3,-1,3.4,3,4
"Aggressor",1,6308.67436727074,258.822332884935,2920.27960990039,2661.45727701546,0,0,0,258.822332884935,3128.49820201323,1724.61424567427,4,4,0,3.8,3,4
"Aggressor",1,2592.4743996926,2926.47791722405,960.683610768915,-1965.79430645513,0,0,0,936.607708701994,3363.97636733673,2299.89376339023,5,4,-1,4.76666666666667,4,5
"Aggressor",0,200.11246837716,1009.89157833898,1227.9454385273,218.053860188317,0,1,0,874.009153270147,1227.9454385273,982.917703859205,4,3,-1,3.03333333333333,3,4
"Aggressor",0,4129.68551438219,1255.24977594103,1836.10075976238,580.850983821355,0,0,0,1255.24977594103,2958.23883417144,2459.48987829013,4,4,0,4,4,4
"Aggressor",0,1003.85236942841,1796.43702923314,869.908041116991,-926.528988116152,0,0,0,850,1796.43702923314,1044.9896857087,5,5,0,5,5,5
"Aggressor",1,501.44837373134,906.316721681775,1187.44263019314,281.125908511364,0,1,0,12.369316876853,1187.44263019314,580.008742591561,5,4,-1,4.36666666666667,4,5
"Aggressor",0,2968.51877878589,1217.11955041401,2618.38213406676,1401.26258365275,0,0,0,1217.11955041401,2718.30921714216,2274.14241435685,5,5,0,5,5,5
"Aggressor",1,2757.96302664218,2590.97298326324,1170.2499732963,-1420.72300996693,0,0,0,1005.73754031556,2590.97298326324,1598.29220526764,5,3,-2,3.83333333333333,3,5
"Aggressor",0,2382.53429351068,1150.53248541708,1157.40442369986,6.87193828277918,0,0,0,1148.45461381806,1241.2542044239,1198.61306443353,4,4,0,4,4,4
"Aggressor",1,1759.52327583269,1152.05946027104,2134.53062756195,982.471167290907,0,0,1,1134.09920201012,2226.29759915425,1657.36459135775,5,4,-1,4.38333333333333,4,5
"Aggressor",0,520,2134.53062756195,990.826422740129,-1143.70420482182,0,0,0,990.826422740129,2134.53062756195,1897.84481452986,5,5,0,5,5,5
"Aggressor",1,878.026689777592,956.481573267358,226.823720099993,-729.657853167365,0,1,1,187.800425984607,956.481573267358,309.785040223657,5,4,-1,4.43333333333333,4,5
"Aggressor",0,3408.34719572526,226.823720099993,2814.70033929013,2587.87661919014,0,0,0,226.823720099993,4707.5042219843,2051.46528158997,5,5,0,5,5,5
"Aggressor",1,2362.27539546897,2749.40175310921,707.157691042104,-2042.24406206711,0,0,0,707.157691042104,2749.40175310921,1340.67029244954,5,4,-1,4.5,4,5
"Aggressor",0,716.118103419513,623.339393909931,156.894869259641,-466.444524650289,0,0,0,150.119952038362,623.339393909931,180.847352735276,5,5,0,5,5,5
"Aggressor",0,2459.41125496954,4760,2591.06155851226,-2168.93844148774,0,0,0,2591.06155851226,4760,3611.46697206639,3,3,0,3,3,3
"Aggressor",0,2357.96522011567,2551.54854941073,587.448721166367,-1964.09982824436,0,0,0,587.448721166367,2551.54854941073,1480.54230251587,4,4,0,4,4,4
"Aggressor",0,2220.60757463163,571.003502616227,155.2417469626,-415.761755653627,0,0,0,150,571.003502616227,272.610243128072,5,5,0,5,5,5
"Aggressor",0,1036.42420220938,150,150.213181845003,0.213181845003191,0,0,0,150,190.168346472277,153.794803903407,5,5,0,5,5,5
"Aggressor",0,540.735064736294,150.213181845003,243.647286050963,93.4341042059602,0,0,0,150.213181845003,243.647286050963,161.884829674588,5,5,0,5,5,5
"Aggressor",1,79.5979797464467,242.330353030734,1735.72031157096,1493.38995854023,0,1,0,239.008368054342,1735.72031157096,1141.29273638223,5,4,-1,4.01666666666667,4,5
"Aggressor",0,4262.0791972733,1735.72031157096,1082.15571892404,-653.564592646926,0,0,0,1082.15571892404,3103.07927710524,2105.5388804052,5,5,0,5,5,5
"Aggressor",0,2468.87513954003,1042.2000767607,156.320184237353,-885.879892523343,0,0,0,150.053323855222,1042.2000767607,761.674517014937,5,5,0,5,5,5
"Aggressor",0,1452,156.320184237353,151.907866814066,-4.41231742328711,0,0,0,150.213181845003,194.164878389476,161.526469510351,5,5,0,5,5,5
"Aggressor",0,707.597979746447,150.562279472649,214.730063102492,64.1677836298428,0,0,0,150.003333296297,221.515236496274,162.412752665581,5,5,0,5,5,5
"Aggressor",1,40.3112887414927,215.00930212435,236.6812202098,21.6719180854504,0,0,1,215.00930212435,236.6812202098,236.320021575043,4,4,0,4,4,4
"Aggressor",0,2882.60861779749,236.6812202098,755.223145831747,518.541925621946,0,0,0,236.6812202098,3153.20091335773,1931.42469764278,5,5,0,5,5,5
"Aggressor",1,1160.51930286949,757.866742904054,1769.8480160737,1011.98127316964,0,0,1,757.866742904054,1769.8480160737,1434.72700543537,5,4,-1,4.23333333333333,4,5
"Aggressor",0,1301.85194719061,1769.8480160737,3687.19256345529,1917.34454738159,0,0,0,1769.8480160737,4097.36756954999,2777.63241028553,5,5,0,5,5,5
"Aggressor",2,2575.55997235669,3623.69272979926,1224.04084899157,-2399.65188080769,0,0,0,1224.04084899157,3623.69272979926,2350.3607930786,5,3,-2,4.56666666666667,3,5
"Aggressor",0,120,1184.04222897665,1064.04699144352,-119.995237533136,0,0,1,1064.04699144352,1184.04222897665,1068.04682892737,4,4,0,4,4,4
"Aggressor",0,2609.9143282667,1064.04699144352,1993.88715829156,929.840166848045,0,0,0,1064.04699144352,3766.55346437562,2787.06847633398,5,5,0,5,5,5
"Aggressor",0,2090.57289354357,1969.44484563544,159.765453086705,-1809.67939254873,0,0,0,150.0299970006,1969.44484563544,1038.34735206268,5,5,0,5,5,5
"Aggressor",0,457.909268487939,159.765453086705,199.809909664161,40.044456577456,0,0,0,150,199.809909664161,157.149178664695,5,5,0,5,5,5
"Aggressor",0,409.16652224137,199.809909664161,150.651916682132,-49.1579929820287,0,0,0,150.013332740793,211.101871142821,164.782089485132,5,5,0,5,5,5
"Aggressor",0,461.735064736294,150.651916682132,158.757676979729,8.10576029759721,0,0,0,150.0299970006,191.509790872425,154.226641725943,5,5,0,5,5,5
"Aggressor",1,437.909268487939,158.757676979729,276.248076916383,117.490399936654,0,1,1,151.907866814066,276.248076916383,225.02247114156,5,4,-1,4.5,4,5
"Aggressor",0,5476.50903941555,276.248076916383,1902.00420609419,1625.75612917781,0,0,0,276.248076916383,2267.72573297566,1147.37036712087,5,5,0,5,5,5
"Aggressor",2,912.333044482741,1873.16683720378,1017.00049164197,-856.166345561811,0,0,1,1017.00049164197,1873.16683720378,1185.63407197227,5,3,-2,3.31666666666667,3,5
"Aggressor",0,1705.09667991878,1017.00049164197,1486.15376055104,469.153268909075,0,0,0,1017.00049164197,1928.75218729623,1383.06050932679,4,5,1,4.3,4,5
"Aggressor",2,2708.74343290051,1435.35814346107,1155.1073543182,-280.250789142863,0,0,1,488.836373442075,1435.35814346107,808.959894013342,5,2,-3,3.85,2,5
"Aggressor",0,113.137084989848,1155.1073543182,1277.12567901519,122.018324696983,0,0,0,1155.1073543182,1471.32933091134,1166.04290950384,3,3,0,3,3,3
"Aggressor",0,884.906309895109,1184.30148188711,151.327459504216,-1032.97402238289,0,0,0,150.053323855222,1184.30148188711,292.290443440562,4,4,0,4,4,4
"Aggressor",0,512.603938510261,199.248588451713,166.385095486345,-32.8634929653682,0,0,0,150.213181845003,243.318721022448,165.855061054512,5,5,0,5,5,5
"Aggressor",0,506.137084989848,192.675893666021,150.003333296297,-42.6725603697243,0,0,0,150.003333296297,271.89152248645,168.668126222738,5,5,0,5,5,5
"Aggressor",0,454.137084989848,150.003333296297,192.844496939892,42.8411636435949,0,0,0,150.003333296297,192.844496939892,159.872202388984,5,5,0,5,5,5
"Aggressor",0,421.879831236417,153.587108834042,160.464949443796,6.87784060975352,0,0,0,150.083310198036,195.726850483014,156.444969908134,5,5,0,5,5,5
"Aggressor",0,537.568542494924,160.464949443796,159.088025947901,-1.37692349589503,0,0,0,151.753088930671,206.465493484989,166.92108392,5,5,0,5,5,5
"Aggressor",0,489.303607231218,159.088025947901,164.283291907607,5.19526595970601,0,0,0,150.003333296297,265.68590478232,163.575226555914,5,5,0,5,5,5
"Aggressor",0,376.568542494924,164.283291907607,150.003333296297,-14.2799586113098,0,0,0,150.003333296297,211.539594402561,155.907993459116,5,5,0,5,5,5
"Aggressor",0,432.879831236417,154.987096237074,150.402792527267,-4.58430370980727,0,0,0,150.083310198036,262.733705489037,163.090312210515,5,5,0,5,5,5
"Aggressor",0,562.137084989848,150.402792527267,150.850919785065,0.448127257798006,0,0,0,150,198.080791597772,154.527675064514,5,5,0,5,5,5
"Aggressor",0,598.735064736294,150.850919785065,160.822883943797,9.97196415873239,0,0,0,150.053323855222,234.827596333991,165.443412906546,5,5,0,5,5,5
"Aggressor",0,400,179.1758912354,179.1758912354,0,0,0,0,152.970585407784,207.24140512938,176.005909758129,5,5,0,5,5,5
"Aggressor",0,537.16652224137,234.827596333991,263.873075549591,29.0454792155993,0,0,0,150.960259671213,263.873075549591,185.031502740172,5,5,0,5,5,5
"Aggressor",1,1080.26403095963,264.246097416783,305.137673845758,40.8915764289746,0,1,1,263.873075549591,487.074942898934,296.25646988868,5,3,-2,3.58333333333333,3,5
"Aggressor",0,3071.43360890982,305.137673845758,1385.0934986491,1079.95582480334,0,0,0,305.137673845758,2993.71074086993,1583.21093632989,4,4,0,4,4,4
"Aggressor",0,2372.90874763996,1351.71150768202,500.545702209099,-851.165805472921,0,0,0,390.571376319361,1351.71150768202,782.717613464838,5,5,0,5,5,5
"Aggressor",1,1578.79001467246,497.821253061779,514.164370605354,16.343117543575,0,0,1,385.643617864992,574.903470158252,497.277115636393,5,2,-3,2.55,2,5
"Aggressor",0,1760.70076589361,514.164370605354,1564.61944254825,1050.4550719429,0,0,0,514.164370605354,1852.99757150408,1409.77337720354,3,3,0,3,3,3
"Aggressor",0,2471.9391680408,1531.88576597604,1188.03409041997,-343.851675556073,0,0,0,810.319072958301,1531.88576597604,1132.80256914177,4,4,0,4,4,4
"Aggressor",0,2327.43001340936,1169.4721031303,160.112460477003,-1009.35964265329,0,0,0,152.410629550566,1169.4721031303,450.279311616538,5,5,0,5,5,5
"Aggressor",0,860.16652224137,160.112460477003,207.932681413961,47.820220936958,0,0,0,150.651916682132,212.875550498407,171.464823391933,5,5,0,5,5,5
"Aggressor",0,526.568542494924,207.932681413961,167.260276216441,-40.6724051975209,0,0,0,150.119952038362,237.394186954946,173.002425117252,5,5,0,5,5,5
"Aggressor",0,432.16652224137,167.260276216441,203.823453017556,36.5631768011158,0,0,0,151.07613974417,213.784938665005,178.739803022531,5,5,0,5,5,5
"Aggressor",1,120.622577482985,232.774569057704,250.139960821937,17.3653917642322,0,1,1,228.962879087419,250.139960821937,249.145399140891,5,4,-1,4.03333333333333,4,5
"Aggressor",2,4968.48808616148,250.139960821937,1105.61928347872,855.479322656784,0,0,0,250.139960821937,4049.49490677541,2098.59079348193,5,3,-2,4.15,3,5
"Aggressor",1,3022.25396744416,4720,1003.44307262545,-3716.55692737455,0,0,0,814.381974260236,4720,2460.13367733201,3,1,-2,2.76666666666667,1,3
"Aggressor",1,670.513808866282,1034.33940271073,207.963939181773,-826.375463528962,0,1,1,200.721199677563,1034.33940271073,326.193728493832,2,1,-1,1.26666666666667,1,2
"Aggressor",2,2234.82612945449,207.963939181773,772.968951510991,565.005012329218,0,0,0,207.963939181773,2054.78003688959,947.633224027785,2,0,-2,1.16666666666667,0,2
"Aggressor",2,896.388960392956,701.165458362005,232.363938682404,-468.801519679601,0,1,0,232.363938682404,823.913223586076,364.226665620733,1,0,-1,0.05,0,1
"Aggressor",1,3847.87000582879,232.363938682404,472.344154192682,239.980215510278,0,0,0,232.363938682404,2611.72835494046,1032.54340407804,1,0,-1,0.966666666666667,0,1
"Aggressor",0,638.808224589213,543.202540494796,731.413016017626,188.21047552283,0,0,1,543.202540494796,923.918286430137,728.487134173261,1,0,-1,0.0333333333333333,0,1
"Aggressor",1,2336.53696929489,731.413016017626,1747.82436188537,1016.41134586774,0,0,0,731.413016017626,1754.42583200317,1094.97713671083,1,0,-1,0.766666666666667,0,1
"Aggressor",0,433.137084989848,1781.77720268276,2179.72704713228,397.949844449518,0,0,1,1781.77720268276,2179.72704713228,2150.35501227228,1,1,0,1,1,1
"Aggressor",2,2068.32712729708,2179.72704713228,3545.8636465606,1366.13659942832,0,0,0,1854.25699405449,3545.8636465606,2635.57515463971,2,0,-2,0.95,0,2
"Aggressor",0,2158.82062901693,3610.94959809743,3747.34639445035,136.396796352914,0,0,0,3610.94959809743,4532.00011032656,4107.09241372855,1,2,1,1.35,1,2
"Aggressor",0,2508.44629083517,3716.88646584746,778.938380104614,-2937.94808574284,0,0,0,778.938380104614,3716.88646584746,2172.11626521352,3,3,0,3,3,3
"Aggressor",0,2613.93654645554,778.938380104614,178.08986495587,-600.848515148744,0,0,0,178.08986495587,778.938380104614,287.476952888344,4,5,1,4.05,4,5
"Aggressor",0,1431.22782990762,178.08986495587,150.119952038362,-27.9699129175083,0,0,0,150.003333296297,217.13820483738,170.106372745986,5,5,0,5,5,5
"Aggressor",0,1301,154.029218007494,150.053323855222,-3.97589415227208,0,0,0,150.003333296297,219.317121994613,171.173110094444,5,5,0,5,5,5
"Aggressor",0,1188,153.375356560303,161.554944214035,8.17958765373237,0,0,0,150.083310198036,222.252109101354,170.620230280322,5,5,0,5,5,5
"Aggressor",0,572.568542494924,153.375356560303,150.053323855222,-3.3220327050812,0,0,0,150.003333296297,191.47062437878,155.474369184268,5,5,0,5,5,5
"Aggressor",0,476.507248234386,153.587108834042,150.0299970006,-3.5571118334426,0,0,0,150.013332740793,198.123698733897,155.892535312232,5,5,0,5,5,5
"Aggressor",0,418.735064736294,150.0299970006,150.850919785065,0.820922784464756,0,0,0,150.0299970006,207.33788848158,154.526835569852,5,5,0,5,5,5
"Aggressor",0,755.070951214326,150.850919785065,150.053323855222,-0.797595929843055,0,0,0,150.013332740793,191.387042403607,156.81397365243,5,5,0,5,5,5
"Aggressor",0,596.507248234386,150.053323855222,153.805071437843,3.75174758262148,0,0,0,150.003333296297,193.961336353408,157.754126940901,5,5,0,5,5,5
"Aggressor",1,183.314753366236,151.753088930671,216.538680147451,64.7855912167803,0,0,1,151.753088930671,243.647286050963,213.519629802554,5,4,-1,4.15,4,5
"Aggressor",0,1920.66731445476,216.538680147451,2902.62019561637,2686.08151546892,0,0,0,216.538680147451,4471.02247813629,3050.72090270193,5,5,0,5,5,5
"Aggressor",1,2413.62667873993,2862.62886172832,1156.59543488637,-1706.03342684195,0,0,0,1156.59543488637,2862.62886172832,1872.71622838458,5,4,-1,4.71666666666667,4,5
"Aggressor",1,1518.79377226805,1116.76004584691,203.767023828685,-912.993022018228,0,1,1,200.30227157973,1116.76004584691,564.687241964389,5,4,-1,4.63333333333333,4,5
"Aggressor",0,3998.04159291138,203.767023828685,806.464506348544,602.697482519858,0,0,0,203.767023828685,1386.76205601394,493.470761606588,5,5,0,5,5,5
